# color,number_of_stars,G_B,G_V,G_J,G_H,G_K,G_B_std,G_V_std,G_J_std,G_H_std,G_K_std,G_B_std_err,G_V_std_err,G_J_std_err,G_H_std_err,G_K_std_err
2.000000000000000111e-01,9.480000000000000000e+02,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,9.674402342609578209e-02,6.240856761210444165e-02,7.240224149199343817e-02,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,1.071730662733172690e-01,1.364908689620378535e-01,1.344521106458226312e-01,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,3.480819374418298896e-03,4.433017339474363584e-03,4.366801547637817055e-03
4.000000000000000222e-01,1.532000000000000000e+03,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,2.653864143109753160e-01,2.753466031890869914e-01,3.111755748651291453e-01,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,6.630842474864731551e-02,8.278066747859555430e-02,5.715209499816085309e-02,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,1.694101114242811765e-03,2.114947256624631101e-03,1.460167817056617304e-03
6.000000000000000888e-01,2.379000000000000000e+03,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,4.108661303874952542e-01,4.649026889388106487e-01,5.078694796772631470e-01,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,5.995098665010149819e-02,7.545257559912768586e-02,5.686291239864129515e-02,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,1.229133665302419151e-03,1.546952035067244123e-03,1.165821012158338183e-03
8.000000000000000444e-01,4.165000000000000000e+03,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,5.540790424736151687e-01,nan,7.101947630691043400e-01,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,5.428821270970228541e-02,nan,5.734192193130002724e-02,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,8.411976312337360881e-04,nan,8.885149554827539769e-04
1.000000000000000000e+00,1.151200000000000000e+04,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,7.006272960300394814e-01,nan,9.195232320174552276e-01,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,4.876498283779630294e-02,nan,5.532067038833843320e-02,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,4.544987417493987305e-04,nan,5.155989733014999755e-04
1.199999999999999956e+00,2.984600000000000000e+04,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,8.267766431362535418e-01,nan,1.112729201189110562e+00,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,4.729521314836530876e-02,nan,5.589597917961117157e-02,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,2.737626018361270894e-04,nan,3.235470922688344297e-04
1.400000000000000133e+00,4.615200000000000000e+04,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,9.496315702652299295e-01,nan,1.303455500119854449e+00,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,4.890243334069141468e-02,nan,5.715030247493865095e-02,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,2.276329920033090515e-04,nan,2.660255013412481670e-04
1.600000000000000089e+00,3.924700000000000000e+04,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,1.072632899947714380e+00,nan,1.492354942125735828e+00,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,4.846894856225943127e-02,nan,5.724483690621617882e-02,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,2.446585322534487543e-04,nan,2.889569134880780842e-04
1.800000000000000044e+00,2.439600000000000000e+04,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,1.200574551869445727e+00,nan,1.692107138617722661e+00,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,5.132745899968426534e-02,nan,5.734427698270325863e-02,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,3.286173222102621756e-04,nan,3.671392099549567909e-04
2.000000000000000000e+00,1.521100000000000000e+04,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,1.323957262329866325e+00,nan,1.890625335506796345e+00,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,5.961572243193048737e-02,nan,5.722776773369150222e-02,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,4.833724878460782920e-04,nan,4.640106222800028063e-04
