0.0215,4.448739,1.688727,2,1641,1,4.44873872,1.68872676,6.281,7.371,mc5,0.757,4750,K0 III,4.4487443,1.6887298,1421,,2.54796E+18,4.449125,0.443,1.6887723,0.289,9.26,0.54,91.369,0.033,10.197,0.017,0,7.26E+07,50625.707,5.873,NOT_AVAILABLE
0.014425,5.32737,1.368937,3,399,1,5.32736964,1.36893709,10.335,10.823,ppN,0.477,6200,F8,5.327374,1.3689365,0,3-399-1     ,2.54713E+18,5.327591,0.335,1.3688047,0.168,5.43,0.36,52.146,1.23,-31.628,0.567,1,1468208.9,2513.3472,10.108,NOT_AVAILABLE
0.064182,5.636444,1.961407,3,456,1,5.63644428,1.96140707,11.41,12.49,ppN,0.288,4750,K0,5.6364365,1.9614232,0,3-456-1     ,2.54732E+18,5.636605,0.68,1.9614238,0.335,11.86,0.73,40.419,2.87,0.156,1.367,1,898285.5,1273.803,10.641,NOT_AVAILABLE
0.00226,5.825525,0.163708,3,715,1,5.82552486,0.16370838,10.003,11.11,mc5,2.59,5570,G8/K1 V,5.825525,0.1637086,1841,,2.54379E+18,5.826845,0.255,0.16379324,0.154,20.07,0.38,316.821,0.084,20.304,0.06,1,2452050.8,601.71674,9.551,NOT_AVAILABLE
0.023962,5.118216,0.519666,3,777,1,5.11821634,0.51966583,9.695,10.28,mc5,0.526,6870,F3 (IV),5.1182094,0.5196665,1632,,2.54687E+18,5.1184516,0.374,0.51958716,0.256,5.28,0.43,58.1,0.08,-19.031,0.049,1,2449906.2,7937.5396,9.552,NOT_AVAILABLE
0.018645,5.120577,0.124168,3,802,1,5.12057723,0.12416756,9.755,10.514,mc5,0.86,5770,G6 V,5.120581,0.1241649,0,3-802-1     ,2.5453E+18,5.12056,0.345,0.12376505,0.183,10.91,0.38,-5.072,0.928,-95.964,0.542,1,2570173.5,2685.3792,9.5,NOT_AVAILABLE
0.006674,5.954771,0.121905,3,869,1,5.95477071,0.12190454,8.742,9.826,mc5,0.042,5150,G5/6 IV,5.9547706,0.1219068,1886,,2.54379E+18,5.954758,0.669,0.121915,0.48,5.88,0.82,-3.09,0.06,1.971,0.041,1,7576131,7596.4175,8.326,NOT_AVAILABLE
0.030304,6.072285,1.556149,3,1102,1,6.07228461,1.55614927,7.846,8.58,mc5,0.984,5860,G3 V,6.0722766,1.5561485,1924,,2.54706E+18,6.0724864,0.228,1.5557053,0.152,10.33,0.29,50.364,0.054,-106.374,0.037,1,1.52E+07,9007.051,7.573,NOT_AVAILABLE
0.028308,6.51267,0.43756,3,1118,1,6.51266962,0.43755966,8.507,9.383,mc5,1.318,5570,G8 V,6.5126734,0.4375529,2057,,2.54381E+18,6.512106,0.541,0.4371916,0.371,9.69,0.65,-136.219,0.061,-86.701,0.038,1,8977281,4453.1543,8.142,NOT_AVAILABLE
0.019359,0.305967,2.518186,4,129,1,0.30596684,2.51818625,10.027,10.604,mc5,0.42,6440,F6/8,0.3059707,2.51819,0,4-129-1     ,2.73913E+18,0.30579644,0.454,2.5180955,0.163,5.05,0.6,-41.767,1.104,-22.676,0.604,1,1745164.5,5413.8716,9.92,NOT_AVAILABLE
0.035429,0.665711,3.305038,4,278,1,0.66571116,3.30503768,10.402,10.942,ppN,0.683,6200,F8,0.6657018,3.3050416,0,4-278-1     ,2.74004E+18,0.66601676,0.278,3.3049836,0.09,6.23,0.35,75.469,1.171,-13.909,0.42,1,1453596.6,1706.946,10.119,NOT_AVAILABLE
0.021928,0.756293,3.261824,4,319,1,0.75629316,3.26182435,9.775,10.484,ppN,0.272,6030,G0,0.7562963,3.2618291,0,4-319-1     ,2.74003E+18,0.75635195,0.246,3.2617073,0.101,7.15,0.34,13.334,0.944,-29.233,0.405,1,2378249.8,4909.515,9.584,NOT_AVAILABLE
0.064628,2.161402,3.331493,4,488,1,2.16140212,3.33149331,11.099,11.511,ppN,0.612,4750,K0,2.1613932,3.3315086,0,4-488-1     ,2.74075E+18,2.1615393,0.545,3.3312988,0.255,8.11,0.66,35.041,2.481,-50.35,1.029,1,994349.8,1433.7572,10.531,NOT_AVAILABLE
0.016562,0.881904,4.745382,4,558,1,0.88190412,4.74538153,9.232,9.523,mc5,0.096,7850,A9 V,0.881904,4.7453866,0,4-558-1     ,2.7419E+18,0.8819244,0.297,4.745333,0.181,5.32,0.38,4.879,0.708,-12.82,0.456,1,3721987.8,4577.117,9.098,NOT_AVAILABLE
0.009663,0.917099,3.906978,4,582,1,0.91709869,3.90697756,7.932,8.333,mc5,0.222,7200,F0/2 V,0.9171012,3.9069765,294,,2.74014E+18,0.9170069,0.35,3.9069285,0.169,7.16,0.35,-22.586,0.064,-11.491,0.035,1,1.25E+07,8143.5156,7.78,NOT_AVAILABLE
0.036067,1.342661,3.606094,4,586,1,1.34266092,3.60609401,7.017,8.347,mc5,0.184,4750,K0 III,1.342655,3.606102,448,,2.74007E+18,1.342556,0.587,3.6060934,0.357,7.05,0.68,-23.702,0.045,-2.076,0.023,0,3.95E+07,10166.194,6.533,NOT_AVAILABLE
0.021466,2.139957,4.32666,4,629,1,2.13995657,4.32666018,9.218,10.022,mc5,1.134,5770,G6 V,2.139956,4.326666,0,4-629-1     ,2.74171E+18,2.1405344,0.258,4.326702,0.153,7.69,0.31,138.411,0.872,8.754,0.404,1,4534958.5,4060.975,8.883,NOT_AVAILABLE
0.043376,2.134491,4.064934,4,734,1,2.13449079,4.06493441,10.061,11.025,ppN,0.788,4750,K0,2.134488,4.0649457,0,4-734-1     ,2.74086E+18,2.134878,0.53,4.065013,0.762,14.92,0.73,93.352,1.461,16.158,1.748,1,2133461.8,10382.181,9.702,NOT_AVAILABLE
0.058713,1.645635,4.170414,4,857,1,1.64563523,4.17041411,10.152,10.637,ppN,0.556,5150,G,1.6456409,4.170429,0,4-857-1     ,2.74162E+18,1.6454405,0.402,4.170285,0.201,7.52,0.45,-47.937,1.274,-34.596,0.633,1,1725473.9,1529.6217,9.932,NOT_AVAILABLE
0.045535,1.91813,3.803714,4,1186,1,1.91812957,3.80371412,10.124,10.785,ppN,0.332,6030,G0,1.9181259,3.803726,0,4-1186-1    ,2.74085E+18,1.9182899,0.566,3.803676,0.307,6.96,0.68,39.264,1.298,-12.049,0.585,1,1920363.5,939.7369,9.816,NOT_AVAILABLE
0.071918,0.941994,4.331202,4,1216,1,0.9419943,4.33120242,10.742,11.268,ppN,0.671,6200,F8,0.9420133,4.3312073,0,4-1216-1    ,2.74167E+18,0.94187933,0.469,4.330908,0.219,6.59,0.48,-32.069,2.023,-71.87,0.825,1,1203277.5,990.0373,10.324,NOT_AVAILABLE
0.056181,2.589728,4.72685,5,245,1,2.58972799,4.72685047,9.681,10.123,ppN,0.203,6440,F5,2.58974,4.72684,0,5-245-1     ,2.74175E+18,2.5896597,0.428,4.7268076,0.21,5.47,0.56,-19.255,0.869,-7.79,0.395,1,2481432,1355.8021,9.538,NOT_AVAILABLE
0.042886,3.163027,4.016837,5,321,1,3.16302719,4.01683675,9.926,10.58,ppN,0.555,6200,F8,3.1630352,4.0168457,0,5-321-1     ,2.7409E+18,3.1632597,0.338,4.016726,0.202,6.93,0.39,53.766,1.144,-28.672,0.569,1,2071384.8,7204.89,9.734,NOT_AVAILABLE
0.013893,4.019962,4.085601,5,335,1,4.01996159,4.08560114,9.456,10.15,ppN,0.206,6030,G0,4.0199656,4.0856023,0,5-335-1     ,2.74108E+18,4.019935,0.381,4.085537,0.192,5.21,0.45,-7.333,0.721,-15.683,0.389,1,3192987,5341.3174,9.264,NOT_AVAILABLE
0.007255,2.934235,4.207389,5,339,1,2.9342345,4.20738918,9.967,10.415,ppN,0.334,6440,F5,2.9342363,4.2073874,0,5-339-1     ,2.74092E+18,2.9344127,0.347,4.2074504,0.23,6.56,0.41,42.218,1.175,15.106,0.583,1,2130549,5210.5225,9.704,NOT_AVAILABLE
0.012644,2.609505,3.95275,5,499,1,2.60950513,3.95275025,9.679,10.338,ppN,0.537,6200,F8,2.6095085,3.9527502,0,5-499-1     ,2.74089E+18,2.6096566,0.272,3.952558,0.156,9.19,0.33,35.436,1.095,-46.114,0.478,1,2643867,3549.6982,9.469,NOT_AVAILABLE
0.013092,3.988757,4.251117,5,548,1,3.98875656,4.25111671,7.124,7.174,mc5,0.21,9520,A0 V,3.9887576,4.2511134,1272,,2.74109E+18,3.9888422,0.563,4.251052,0.344,8.75,0.76,20.254,0.04,-14.757,0.02,1,2.25E+07,12215.42,7.144,NOT_AVAILABLE
0.025501,2.892557,4.76712,5,630,1,2.89255664,4.76711996,8.771,9.419,mc5,0.348,6200,F8/G0 V,2.892564,4.767121,0,5-630-1     ,2.74138E+18,2.8927178,0.299,4.7672095,0.186,5.62,0.36,36.791,0.555,21.25,0.359,1,6232508.5,3127.0515,8.538,NOT_AVAILABLE
0.014136,4.532862,3.796767,5,788,1,4.5328624,3.79676716,7.231,7.561,mc5,0.253,7200,F0 V,4.5328636,3.7967634,1455,,2.54886E+18,4.532739,0.381,3.7967722,0.217,13.56,0.47,-29.814,0.038,2.111,0.02,1,2.32E+07,9257.007,7.11,NOT_AVAILABLE
0.029677,2.65098,4.772897,5,793,1,2.65098027,4.77289702,9.808,10.465,ppN,0.353,6030,G0,2.650988,4.7728953,0,5-793-1     ,2.74175E+18,2.6510923,0.367,4.7727933,0.218,7.98,0.44,24.935,1.119,-24.44,0.533,1,2316855.8,8577.332,9.613,NOT_AVAILABLE
